CommandLine, Time, Executable, Parent PID, PID, User, Privileges
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 6e8 -InterruptEvent 0 -NGENProcess 6e4 -Pipe 6d4 -Comment "NGen Worker Process" , 20231031164240.478703+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 3876 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 70c -InterruptEvent 0 -NGENProcess 708 -Pipe 6f8 -Comment "NGen Worker Process" , 20231031164241.504258+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 2344 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 728 -InterruptEvent 0 -NGENProcess 724 -Pipe 69c -Comment "NGen Worker Process" , 20231031164242.512331+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 3952 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 72c -InterruptEvent 0 -NGENProcess 728 -Pipe 714 -Comment "NGen Worker Process" , 20231031164242.604134+000 , None,4400 , 4372 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 778 -InterruptEvent 0 -NGENProcess 774 -Pipe 764 -Comment "NGen Worker Process" , 20231031164244.570869+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 2076 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 7a0 -InterruptEvent 0 -NGENProcess 79c -Pipe 78c -Comment "NGen Worker Process" , 20231031164245.555527+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 4304 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 7a4 -InterruptEvent 0 -NGENProcess 7a0 -Pipe 790 -Comment "NGen Worker Process" , 20231031164245.643594+000 , None,4400 , 4404 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 7c8 -InterruptEvent 0 -NGENProcess 7c4 -Pipe 7b4 -Comment "NGen Worker Process" , 20231031164246.626339+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 5648 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 7f0 -InterruptEvent 0 -NGENProcess 7ec -Pipe 7dc -Comment "NGen Worker Process" , 20231031164247.624353+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 2900 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 81c -InterruptEvent 0 -NGENProcess 818 -Pipe 808 -Comment "NGen Worker Process" , 20231031164248.583874+000 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,4400 , 3624 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 820 -InterruptEvent 0 -NGENProcess 81c -Pipe 80c -Comment "NGen Worker Process" , 20231031164248.672425+000 , None,4400 , 5624 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164252.165469+000 , C:\Windows\system32\cscript.exe,3860 , 3432 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl286s0 5612crawl286r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031164253.265402+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 4364 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031164307.339602+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 3968 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164353.321054+000 , C:\Windows\system32\cscript.exe,3860 , 2204 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164454.541856+000 , C:\Windows\system32\cscript.exe,3860 , 5936 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164555.704454+000 , C:\Windows\system32\cscript.exe,3860 , 5680 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031164556.757883+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 4324 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164656.868262+000 , C:\Windows\system32\cscript.exe,3860 , 4876 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164758.039906+000 , C:\Windows\system32\cscript.exe,3860 , 3480 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031164759.109440+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 3560 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031164859.237128+000 , C:\Windows\system32\cscript.exe,3860 , 2948 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165000.398731+000 , C:\Windows\system32\cscript.exe,3860 , 848 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031165001.452812+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 4472 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165101.589310+000 , C:\Windows\system32\cscript.exe,3860 , 3780 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165202.743262+000 , C:\Windows\system32\cscript.exe,3860 , 1668 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031165203.786623+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 6044 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165303.961209+000 , C:\Windows\system32\cscript.exe,3860 , 5220 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165405.165946+000 , C:\Windows\system32\cscript.exe,3860 , 1396 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031165406.224281+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 5508 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
C:\Windows\system32\AUDIODG.EXE 0x498 , 20231031165425.914781+000 , C:\Windows\system32\AUDIODG.EXE,1424 , 612 , ('NT AUTHORITY', 0, 'LOCAL SERVICE') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165506.299936+000 , C:\Windows\system32\cscript.exe,3860 , 4684 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165607.433253+000 , C:\Windows\system32\cscript.exe,3860 , 5128 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031165608.501319+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 5856 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165708.621398+000 , C:\Windows\system32\cscript.exe,3860 , 5760 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165809.839180+000 , C:\Windows\system32\cscript.exe,3860 , 5848 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031165810.878983+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 5476 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031165911.010639+000 , C:\Windows\system32\cscript.exe,3860 , 4224 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170012.205837+000 , C:\Windows\system32\cscript.exe,3860 , 1528 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031170013.220262+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 1440 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170113.370935+000 , C:\Windows\system32\cscript.exe,3860 , 5620 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170214.551095+000 , C:\Windows\system32\cscript.exe,3860 , 5880 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl340s0 5612crawl340r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031170215.677444+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 1196 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"C:\Windows\system32\SearchProtocolHost.exe" Global\UsGthrFltPipeMssGthrPipe9_ Global\UsGthrCtrlFltPipeMssGthrPipe9 1 -2147483646 "Software\Microsoft\Windows Search" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)" "C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc" "DownLevelDaemon"  , 20231031170215.732113+000 , C:\Windows\system32\SearchProtocolHost.exe,988 , 2112 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031170215.931083+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 4584 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170315.777225+000 , C:\Windows\system32\cscript.exe,3860 , 364 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170416.965847+000 , C:\Windows\system32\cscript.exe,3860 , 4480 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031170418.056440+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 4628 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ua /installsource scheduler , 20231031170507.523343+000 , None,968 , 3800 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170518.098412+000 , C:\Windows\system32\cscript.exe,3860 , 1584 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170619.277339+000 , C:\Windows\system32\cscript.exe,3860 , 2952 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031170620.344503+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 5324 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170720.465999+000 , C:\Windows\system32\cscript.exe,3860 , 3696 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170821.684702+000 , C:\Windows\system32\cscript.exe,3860 , 4632 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl360s0 5612crawl360r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031170822.865695+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 1888 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031170822.755040+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 4372 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031170922.933253+000 , C:\Windows\system32\cscript.exe,3860 , 5720 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl362s0 5612crawl362r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031170924.068473+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 3792 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171024.121782+000 , C:\Windows\system32\cscript.exe,3860 , 4452 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl364s0 5612crawl364r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171025.293179+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 1440 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ua /installsource scheduler , 20231031171039.902547+000 , C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,968 , 5064 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
\??\C:\Windows\system32\conhost.exe 0x4 , 20231031171041.351699+000 , C:\Windows\system32\conhost.exe,5204 , 1668 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe" -IdleTask -TaskName WdVerification , 20231031171041.185975+000 , C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe,968 , 1716 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe" -IdleTask -TaskName WdCleanup , 20231031171041.154345+000 , C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe,968 , 2472 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
\??\C:\Windows\system32\conhost.exe 0x4 , 20231031171041.345977+000 , C:\Windows\system32\conhost.exe,1716 , 2736 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
\??\C:\Windows\system32\conhost.exe 0x4 , 20231031171041.326444+000 , C:\Windows\system32\conhost.exe,2472 , 4016 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe" -IdleTask -TaskName WdCacheMaintenance , 20231031171041.172540+000 , C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe,968 , 5020 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe" Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob , 20231031171041.179987+000 , C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe,968 , 5204 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
\??\C:\Windows\system32\conhost.exe 0x4 , 20231031171041.356415+000 , C:\Windows\system32\conhost.exe,5020 , 5888 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171125.366701+000 , C:\Windows\system32\cscript.exe,3860 , 2980 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl369s0 5612crawl369r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171126.470663+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 2788 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"c:\windows\system32\\svchost.exe" , 20231031171134.037934+000 , None,2068 , 4568 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171226.551663+000 , C:\Windows\system32\cscript.exe,3860 , 848 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl371s0 5612crawl371r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171227.673591+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 4384 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
None , 20231031171232.101244+000 , None,572 , 4352 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\usoclient.exe" StartScan , 20231031171249.860374+000 , None,968 , 1660 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\System32\mousocoreworker.exe -Embedding , 20231031171251.298367+000 , C:\Windows\System32\mousocoreworker.exe,700 , 4848 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
None , 20231031171256.081343+000 , None,572 , 3656 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
None , 20231031171257.862490+000 , None,572 , 1704 , ('NT AUTHORITY', 0, 'NETWORK SERVICE') , N/A
"C:\Windows\system32\SearchProtocolHost.exe" Global\UsGthrFltPipeMssGthrPipe10_ Global\UsGthrCtrlFltPipeMssGthrPipe10 1 -2147483646 "Software\Microsoft\Windows Search" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)" "C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc" "DownLevelDaemon"  , 20231031171257.254906+000 , C:\Windows\system32\SearchProtocolHost.exe,988 , 2628 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 796 800 808 8192 804 780  , 20231031171257.302221+000 , C:\Windows\system32\SearchFilterHost.exe,988 , 5720 , ('NT AUTHORITY', 0, 'SYSTEM') , SeChangeNotifyPrivilege|
taskhostw.exe , 20231031171302.157655+000 , C:\Windows\system32\taskhostw.exe,968 , 4340 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\servicing\TrustedInstaller.exe , 20231031171323.790219+000 , C:\Windows\servicing\TrustedInstaller.exe,572 , 2388 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
taskhostw.exe , 20231031171324.800369+000 , None,968 , 5852 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3562_none_7e0523f67c93b82a\TiWorker.exe -Embedding , 20231031171324.186238+000 , C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3562_none_7e0523f67c93b82a\TiWorker.exe,700 , 884 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171327.745399+000 , None,3860 , 3196 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl380s0 5612crawl380r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171328.867183+000 , None,5612 , 4664 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
None , 20231031171405.332681+000 , None,572 , 3624 , ('NT AUTHORITY', 0, 'NETWORK SERVICE') , N/A
None , 20231031171428.581563+000 , None,572 , 992 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171429.285262+000 , C:\Windows\system32\cscript.exe,3860 , 4016 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl383s0 5612crawl383r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171430.364652+000 , None,5612 , 4568 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171530.769498+000 , C:\Windows\system32\cscript.exe,3860 , 3408 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl385s0 5612crawl385r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171531.877333+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 3048 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031171632.053037+000 , C:\Windows\system32\cscript.exe,3860 , 4156 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
"/C/Program Files/Sublime Text/sublime_text.exe" --crawl 5612crawl387s0 5612crawl387r0 5612 "/C/Users/BULFU/AppData/Roaming/Sublime Text" "/C/Users/BULFU/AppData/Local/Sublime Text" "/C/Program Files/Sublime Text/Packages" , 20231031171633.175061+000 , C:\Program Files\Sublime Text\sublime_text.exe,5612 , 2968 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
taskhostw.exe "C:\ProgramData\Microsoft\Windows Defender\platform\4.18.23090.2008-0\MpCmdRun.exe" -IdleTask -TaskName WdCacheMaintenance , 20231031171715.725959+000 , None,968 , 6044 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
C:\Windows\system32\AUDIODG.EXE 0x498 0x4d4 , 20231031171716.596679+000 , None,1424 , 3060 , ('NT AUTHORITY', 0, 'LOCAL SERVICE') , N/A
"C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21640.0_x64__8wekyb3d8bbwe\HxTsr.exe" -ServerName:Hx.IPC.Server , 20231031171717.953394+000 , C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.21640.0_x64__8wekyb3d8bbwe\HxTsr.exe,700 , 3432 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:Microsoft.MicrosoftOfficeHub.AppX54h2e8jwdm50fj5ha8987vz1etpx7czd.mca , 20231031171717.137628+000 , C:\Windows\system32\backgroundTaskHost.exe,700 , 6024 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:ShellFeedsUI.AppXnj65k2d1a1rnztt2t2nng5ctmk3e76pn.mca , 20231031171717.138041+000 , C:\Windows\system32\backgroundTaskHost.exe,700 , 844 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
C:\Windows\System32\RuntimeBroker.exe -Embedding , 20231031171720.466464+000 , C:\Windows\System32\RuntimeBroker.exe,700 , 2584 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
C:\Windows\System32\RuntimeBroker.exe -Embedding , 20231031171722.023347+000 , None,700 , 4732 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , SeChangeNotifyPrivilege|
CommandLine, Time, Executable, Parent PID, PID, User, Privileges
cscript.exe C:\Users\BULFU\Desktop\blackhat\temp\bhservice_task.vbs , 20231031175900.701925+000 , C:\Windows\system32\cscript.exe,3860 , 3460 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
CommandLine, Time, Executable, Parent PID, PID, User, Privileges
"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:ShellFeedsUI.AppXnj65k2d1a1rnztt2t2nng5ctmk3e76pn.mca , 20231031184636.917125+000 , C:\Windows\system32\backgroundTaskHost.exe,700 , 2520 , ('DESKTOP-CQ9GT7R', 0, 'BULFU') , N/A
None , 20231031184636.561735+000 , None,596 , 4420 , ('NT AUTHORITY', 0, 'SYSTEM') , N/A
